feedback_id,feedback_date,feedback,location_name
345710266,2016-02-07,I have stayed at the XT Vancouver Metrotown several times over the past 10 years for both business and pleasure.    My wife and I stayed again this past weekend and it was just as good as always.   I've stayed in hotels in many spots around the world and have found no better staff than at the XT Vancouver Metrotown.  Everyone is friendly and very attentive.  They make eye contact and make you feel welcome.  We had a one bedroom suite that was excellent.  The breakfast buffet was excellent and reasonably priced.  This is a great hotel on all fronts.,Vancouver
275662764,2015-05-29,This hotel is a great choice for anyone wanting easy access to downtown Vancouver but without downtown prices.  It's a easy drive or cab in to downtown Vancouver or Skytrain transit is a block away.   The hotel was clean and quiet --it's also across the street from Metrotown Shopping Mall (including grocery stores) for ease of picking up anything you might need while travelling.,Vancouver
251695863,2015-01-29,"The room is clean, quite large and the personnel is always at your disposal, particularly at reception area. The restaurant is not a great quality, the service is long and not at level of the brand, the dishes that I tried was not particular taste nor really inviting while the wine was nice. If you wish to eat better than go downtown it is to be preferred.",Vancouver
459902565,2017-02-14,"Very happy with staff and overall quality of the stay.  Very clean and great location for travelling through out the city.  Shuttle service and ( Joe) makes it easy for travellers who are unfamiliar with the area.   The lounge is a great place to relax after a work day or a great place for a social gathering.  Would definitely recommend this  hotel to family, singles and all business travellers.   The Sky train and Metro Mall are all   within walking distance so there is always something to do.",Vancouver
185262538,2013-11-19,My favourite place to stay when in town on business. The staff treats you like a valued customer.  Service is excellent and rooms are beautiful. Parking garage is a bit dicey but not enough of an issue to make me stay somewhere else! Great breakfast buffet and the bar is a nice place to chill with a drink after work.,Vancouver
349028967,2016-02-18,"Good, standard XT. Nice location to Metrotown and Skytrain, super easy to zip into downtown Vancouver. Self-park underground was reasonable at $21 but the $50 per night pet fee I thought was completely ridiculous. Bland lounge, bland food but there are tons of dining options within a block or two. Again, without the pet fee you can't beat the location for a shopping trip.",Vancouver
304726510,2015-08-29,"Stayed here one night just passing through.  Staff was friendly and helpful.  The breakfast was great, which included menu items or a buffet.  Buffet was well stocked, hot and cold, fresh fruit and pastries.  You could eat outside on the balcony or in the main room.  Location was nice to walk to little shops or to have a drink.",Vancouver
222805777,2014-08-18,It is a relatively new facility. The room was well appointed and clean. The staff were friendly and helpful. We arrived late and left early so we were not able to experience any the amenities. I would stay in this facility again.,Vancouver
585660223,2018-06-06,"I would not recommend this hotel for a pleasure trip. Staff was not very friendly and the hotel caters to business trips. The restaurant on site was good but very expensive. Construction and bad city views of Vancouver. There wasnâ€™t much to do close by and not many restaurants. Fortunately for us, this was just a stay over until our flights the next morning. Not a good hotel.",Vancouver
629273168,2018-10-28,I stayed at this hotel for an event that was hosted there. Staff were always friendly and helpful. Complimentary WiFi was amazing. Very close to major shopping centre and train station. I was with a small group and we did a tour of the Rockies following our stay here and XT stored our excess luggage for a week following checkout without any problems. The collection process was so easy and the valets were very helpful in packing our car up again for us! ,Vancouver
